date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-08-17,population,"465,048","653,013","325,003","341,690","335,471","494,139","434,937","557,978","335,574","654,142","278,119","168,729","1,040,888","263,619","6,348,350"
2014-08-17,new_noncase,0,6,0,0,2,0,0,1,0,0,0,0,3,1,13
2014-08-17,new_suspected,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-08-17,new_probable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-17,new_confirmed,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-08-17,cum_noncase,212,324,16,1,17,11,10,12,2,62,12,0,70,9,758
2014-08-17,cum_suspected,0,1,33,0,0,1,0,0,0,0,0,0,0,0,35
2014-08-17,cum_probable,32,0,1,0,0,1,0,1,0,1,0,0,1,0,37
2014-08-17,cum_confirmed,401,280,1,1,0,7,2,28,3,24,6,1,20,4,778
2014-08-17,death_suspected,2,1,0,0,0,0,0,1,0,0,0,0,1,0,5
2014-08-17,death_probable,32,0,0,0,0,0,0,1,0,0,0,0,1,0,34
2014-08-17,death_confirmed,172,124,0,0,0,1,0,1,0,2,3,0,2,0,305
2014-08-17,cfr,42.9,44.3,0,0,0,14.3,0,3.6,0,8.3,50,0,10,0,39.2
2014-08-17,etc_new_admission,2,0,,,,,,,,,,,,,
2014-08-17,etc_currently_admitted,52,35,,,,,,,,,,,,,
2014-08-17,etc_cum_admission,357,282,,,,,,,,,,,,,
2014-08-17,etc_new_deaths,3,5,,,,,,,,,,,,,
2014-08-17,etc_cum_deaths,124,172,,,,,,,,,,,,,
2014-08-17,etc_new_discharges,3,1,,,,,,,,,,,,,
2014-08-17,etc_cum_discharges,154,65,,,,,,,,,,,,,
2014-08-17,cum_contacts,1145,1477,59,12,0,236,19,516,71,266,92,26,496,36,4451
2014-08-17,cum_completed_contacts,834,914,38,0,0,31,11,7,23,110,9,26,132,0,2135
2014-08-17,contacts_followed,360,619,21,12,0,205,8,516,48,156,83,0,364,36,2428
2014-08-17,new_contacts,0,16,21,0,0,34,0,16,0,0,4,0,0,0,91
2014-08-17,contacts_healthy,357,570,21,0,0,177,8,501,47,147,83,0,364,36,2311
2014-08-17,contacts_ill,3,3,0,0,0,0,0,0,1,1,0,0,0,0,8
2014-08-17,contacts_not_seen,0,46,0,0,0,28,0,15,0,8,0,0,0,0,97
2014-08-17,new_completed_contacts,2,65,0,0,0,5,0,0,12,0,9,0,30,0,123
2014-08-17,percent_seen,100%,93%,100%,NA,NA,86%,100%,97%,100%,95%,100%,NA,100%,100%,96%
