date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-09-30,population,465048,653013,325003,341690,335471,494139,434937,557978,335574,654142,278119,168729,1040888,263619,6348350
2014-09-30,new_noncase,,,,,,,,,,,,,,,
2014-09-30,new_suspected,,,,,,,,,,,,,,,
2014-09-30,new_probable,,,,,,,,,,,,,,,
2014-09-30,new_confirmed,0,1,0,0,0,0,0,1,0,4,2,0,12,4,24
2014-09-30,cum_noncase,,,,,,,,,,,,,,,
2014-09-30,cum_suspected,,,,,,,,,,,,,,,221
2014-09-30,cum_probable,,,,,,,,,,,,,,,37
2014-09-30,cum_confirmed,529,428,19,18,0,227,78,295,19,100,57,1,243,169,2184
2014-09-30,death_suspected,,,,,,,,,,,,,,,11
2014-09-30,death_probable,,,,,,,,,,,,,,,37
2014-09-30,death_confirmed,,,,,,,,,,,,,,,550
2014-09-30,cfr,,,,,,,,,,,,,,,
2014-09-30,etc_new_admission,,,,,,,,,,,,,,,
2014-09-30,etc_currently_admitted,,,,,,,,,,,,,,,
2014-09-30,etc_cum_admission,,,,,,,,,,,,,,,
2014-09-30,etc_new_deaths,,,,,,,,,,,,,,,
2014-09-30,etc_cum_deaths,,,,,,,,,,,,,,,
2014-09-30,etc_new_discharges,,,,,,,,,,,,,,,
2014-09-30,etc_cum_discharges,,,,,,,,,,,,,,,441
2014-09-30,cum_contacts,,,,,,,,,,,,,,,
2014-09-30,cum_completed_contacts,,,,,,,,,,,,,,,
2014-09-30,contacts_followed,,,,,,,,,,,,,,,
2014-09-30,new_contacts,,,,,,,,,,,,,,,
2014-09-30,contacts_healthy,,,,,,,,,,,,,,,
2014-09-30,contacts_ill,,,,,,,,,,,,,,,
2014-09-30,contacts_not_seen,,,,,,,,,,,,,,,
2014-09-30,new_completed_contacts,,,,,,,,,,,,,,,
2014-09-30,percent_seen,,,,,,,,,,,,,,,
