date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-09-08,population,465048,653013,325003,341690,335471,494139,434937,557978,335574,654142,278119,168729,1040888,263619,6348350
2014-09-08,new_noncase,0,9,0,0,0,0,0,3,0,0,0,0,5,7,24
2014-09-08,new_suspected,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-09-08,new_probable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-08,new_confirmed,4,2,0,0,0,0,0,3,0,0,1,0,5,2,17
2014-09-08,cum_noncase,255,442,22,3,24,24,20,30,3,80,22,0,138,36,1099
2014-09-08,cum_suspected,18,22,34,0,0,1,1,5,2,7,2,0,7,2,101
2014-09-08,cum_probable,32,0,1,0,0,1,0,1,0,1,0,0,1,0,37
2014-09-08,cum_confirmed,508,387,12,1,0,67,21,101,10,65,14,1,76,42,1305
2014-09-08,death_suspected,4,4,1,0,0,0,0,1,0,0,0,0,1,0,11
2014-09-08,death_probable,35,0,0,0,0,0,0,1,0,0,0,0,1,0,37
2014-09-08,death_confirmed,181,197,2,0,0,6,2,16,1,16,6,1,3,2,433
2014-09-08,cfr,35.6,50.9,0,0,0,9,9.5,15.8,10,24.6,42.9,100,3.9,4.8,33.2
2014-09-08,etc_new_admission,5,0,,,,,,,,,,,,,
2014-09-08,etc_currently_admitted,69,54,,,,,,,,,,,,,
2014-09-08,etc_cum_admission,436,537,,,,,,,,,,,,,
2014-09-08,etc_new_deaths,5,1,,,,,,,,,,,,,
2014-09-08,etc_cum_deaths,208,182,,,,,,,,,,,,,
2014-09-08,etc_new_discharges,2,2,,,,,,,,,,,,,
2014-09-08,etc_cum_discharges,203,72,,,,,,,,,,,,,
2014-09-08,cum_contacts,1413,2400,157,30,,551,533,1348,333,592,206,32,727,176,8498
2014-09-08,cum_completed_contacts,1096,1758,38,12,,124,153,57,154,442,137,27,436,0,4434
2014-09-08,contacts_followed,163,605,118,18,,427,380,1184,179,150,67,5,306,176,3778
2014-09-08,new_contacts,22,47,24,0,,10,70,90,0,0,4,0,0,12,279
2014-09-08,contacts_healthy,162,589,87,18,,418,380,1165,178,148,61,5,306,176,3693
2014-09-08,contacts_ill,0,0,7,0,,5,0,5,0,1,6,0,0,0,24
2014-09-08,contacts_not_seen,1,16,0,0,,4,0,24,0,1,0,0,0,0,46
2014-09-08,new_completed_contacts,3,29,0,0,,0,0,57,0,0,0,0,0,0,89
2014-09-08,percent_seen,99%,97%,80%,100%,,100%,100%,99%,99%,99%,100%,100%,100%,100%,98%
