date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-08-22,population,465048,653013,325003,341690,335471,494139,434937,557978,335574,654142,278119,168729,1040888,263619,6348350
2014-08-22,new_noncase,1,19,1,0,0,1,0,1,0,0,1,0,3,0,27
2014-08-22,new_suspected,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-08-22,new_probable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-22,new_confirmed,6,12,0,0,0,6,2,13,1,6,1,0,4,5,56
2014-08-22,cum_noncase,221,380,17,1,17,16,12,14,2,71,15,0,78,12,856
2014-08-22,cum_suspected,14,1,33,0,0,1,0,0,0,0,0,0,0,0,49
2014-08-22,cum_probable,32,0,1,0,0,1,0,0,0,1,0,0,1,0,36
2014-08-22,cum_confirmed,417,303,1,1,0,17,10,47,5,33,9,1,26,11,881
2014-08-22,death_suspected,4,1,1,0,0,0,0,1,0,0,0,0,1,0,8
2014-08-22,death_probable,32,0,0,0,0,0,0,1,0,0,0,0,1,0,34
2014-08-22,death_confirmed,180,142,0,0,0,1,1,1,0,2,4,0,2,0,333
2014-08-22,cfr,43.2,46.9,0,0,0,5.9,0,2.1,0,6.1,44.4,0,7.7,0,37.8
2014-08-22,etc_new_admission,0,-,,,,,,,,,,,,,
2014-08-22,etc_currently_admitted,41,-,,,,,,,,,,,,,
2014-08-22,etc_cum_admission,361,294,,,,,,,,,,,,,
2014-08-22,etc_new_deaths,4,-,,,,,,,,,,,,,
2014-08-22,etc_cum_deaths,142,180,,,,,,,,,,,,,
2014-08-22,etc_new_discharges,0,-,,,,,,,,,,,,,
2014-08-22,etc_cum_discharges,167,69,,,,,,,,,,,,,
2014-08-22,cum_contacts,1187,1564,53,12,0,397,NA,636,84,348,132,26,515,52,5006
2014-08-22,cum_completed_contacts,965,1116,38,0,0,47,NA,47,62,191,17,26,140,0,2649
2014-08-22,contacts_followed,217,448,0,12,0,250,NA,589,22,157,15,0,374,52,2136
2014-08-22,new_contacts,24,0,0,0,0,4,NA,0,0,0,0,0,0,0,28
2014-08-22,contacts_healthy,216,434,0,0,0,245,NA,587,21,156,0,0,374,52,2085
2014-08-22,contacts_ill,1,4,0,0,0,3,NA,2,1,1,0,0,0,0,12
2014-08-22,contacts_not_seen,0,31,0,0,0,2,NA,34,0,0,0,0,0,0,67
2014-08-22,new_completed_contacts,61,35,0,0,0,4,NA,0,6,60,0,0,8,0,174
2014-08-22,percent_seen,100%,98%,NA,NA,NA,99%,NA,100%,100%,100%,100%,100%,100%,100%,98%
