date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-11-19,population,465048,653013,325003,341690,335471,494139,434937,557978,335574,654142,278119,168729,1040888,263619,6348350
2014-11-19,new_noncase,,,,,,,,,,,,,,,
2014-11-19,new_suspected,,,,,,,,,,,,,,,
2014-11-19,new_probable,,,,,,,,,,,,,,,
2014-11-19,new_confirmed,,,,,,,,,,,,,,,
2014-11-19,cum_noncase,,,,,,,,,,,,,,,
2014-11-19,cum_suspected,,,,,,,,,,,,,,,
2014-11-19,cum_probable,,,,,,,,,,,,,,,
2014-11-19,cum_confirmed,,,,,,,,,,,,,,,
2014-11-19,death_suspected,,,,,,,,,,,,,,,
2014-11-19,death_probable,,,,,,,,,,,,,,,
2014-11-19,death_confirmed,,,,,,,,,,,,,,,
2014-11-19,cfr,,,,,,,,,,,,,,,
2014-11-19,etc_new_admission,,,,,,,,,,,,,,,
2014-11-19,etc_currently_admitted,,,,,,,,,,,,,,,
2014-11-19,etc_cum_admission,,,,,,,,,,,,,,,
2014-11-19,etc_new_deaths,,,,,,,,,,,,,,,
2014-11-19,etc_cum_deaths,,,,,,,,,,,,,,,
2014-11-19,etc_new_discharges,,,,,,,,,,,,,,,
2014-11-19,etc_cum_discharges,,,,,,,,,,,,,,,
2014-11-19,cum_contacts,,,,,,,,,,,,,,,
2014-11-19,cum_completed_contacts,,,,,,,,,,,,,,,
2014-11-19,contacts_followed,,,,,,,,,,,,,,,
2014-11-19,new_contacts,,,,,,,,,,,,,,,
2014-11-19,contacts_healthy,,,,,,,,,,,,,,,
2014-11-19,contacts_ill,,,,,,,,,,,,,,,
2014-11-19,contacts_not_seen,,,,,,,,,,,,,,,
2014-11-19,new_completed_contacts,,,,,,,,,,,,,,,
2014-11-19,percent_seen,,,,,,,,,,,,,,,
2014-11-19,total_lab_samples,,,,,,,,,,,,,,,
2014-11-19,repeat_samples,,,,,,,,,,,,,,,
2014-11-19,new_samples,,,,,,,,,,,,,,,
2014-11-19,new_positive,,,,,,,,,,,,,,,
2014-11-19,new_negative,,,,,,,,,,,,,,,
2014-11-19,pending,,,,,,,,,,,,,,,
2014-11-19,positive_corpse,,,,,,,,,,,,,,,
2014-11-19,negative_corpse,,,,,,,,,,,,,,,
