date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-11-12,population,465048,653013,325003,341690,335471,494139,434937,557978,335574,654142,278119,168729,1040888,263619,6348350
2014-11-12,new_noncase,1,3,0,0,0,12,0,20,1,16,0,1,34,12,100
2014-11-12,new_suspected,0,0,0,0,0,5,0,0,0,2,1,1,16,10,35
2014-11-12,new_probable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-12,new_confirmed,0,0,0,0,0,19,0,15,0,1,0,0,15,11,61
2014-11-12,cum_noncase,317,935,104,43,51,445,146,427,17,329,117,5,1152,589,4677
2014-11-12,cum_suspected,18,98,62,11,14,92,46,124,10,84,36,4,176,84,859
2014-11-12,cum_probable,32,0,1,0,32,6,4,1,0,1,1,0,1,0,79
2014-11-12,cum_confirmed,558,493,45,56,55,678,288,664,28,203,141,2,878,655,4744
2014-11-12,death_suspected,4,4,42,6,0,22,4,74,3,8,9,1,8,12,157
2014-11-12,death_probable,35,0,19,9,32,19,21,1,2,43,20,1,4,2,208
2014-11-12,death_confirmed,228,258,19,14,19,159,60,96,16,62,35,1,107,95,1169
2014-11-12,cfr,40.9,52.3,42.2,25,34.5,23.5,20.8,14.5,57.1,30.5,24.8,50,12.2,14.5,24.6
2014-11-12,etc_new_admission,,,,,,,,,,,,,,,
2014-11-12,etc_currently_admitted,,,,,,,,,,,,,,,
2014-11-12,etc_cum_admission,,,,,,,,,,,,,,,
2014-11-12,etc_new_deaths,,,,,,,,,,,,,,,
2014-11-12,etc_cum_deaths,,,,,,,,,,,,,,,
2014-11-12,etc_new_discharges,,,,,,,,,,,,,,,
2014-11-12,etc_cum_discharges,,,,,,,,,,,,,,,
2014-11-12,cum_contacts,2818,3170,771,651,255,3440,2788,7425,1103,1230,1375,125,6449,4410,36010
2014-11-12,cum_completed_contacts,2301,2846,390,272,8,1681,1199,1003,991,920,1037,125,4181,2303,19257
2014-11-12,contacts_followed,517,193,381,379,247,1759,1688,6422,105,270,335,0,1574,1991,15861
2014-11-12,new_contacts,28,0,0,0,147,0,0,45,0,72,0,0,74,203,569
2014-11-12,contacts_healthy,517,193,364,379,247,1745,1688,6358,105,260,332,0,1496,1787,15471
2014-11-12,contacts_ill,0,0,17,0,0,3,0,13,0,5,3,0,4,1,46
2014-11-12,contacts_not_seen,0,0,0,0,0,11,0,51,0,5,0,0,0,0,6
2014-11-12,new_completed_contacts,0,0,0,0,0,0,0,0,0,0,58,0,131,21,210
2014-11-12,percent_seen,100%,100%,100%,100%,99%,98%,100%,99%,100%,100%,100%,100%,95%,90%,97%
2014-11-12,total_lab_samples,,,,,,,,,,,,,,,268
2014-11-12,repeat_samples,,,,,,,,,,,,,,,72
2014-11-12,new_samples,,,,,,,,,,,,,,,196
2014-11-12,new_positive,,,,,,,,,,,,,,,61
2014-11-12,new_negative,,,,,,,,,,,,,,,100
2014-11-12,pending,,,,,,,,,,,,,,,35
2014-11-12,positive_corpse,0,0,0,0,0,3,0,12,0,1,0,0,10,5,31
2014-11-12,negative_corpse,0,3,0,0,0,7,0,15,1,16,0,1,26,12,81
