date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-08-15,population,"465,048","653,013","325,003","341,690","335,471","494,139","434,937","557,978","335,574","654,142","278,119","168,729","1,040,888","263,619","6,348,350"
2014-08-15,new_noncase,0,10,1,0,0,0,0,3,0,0,0,0,1,0,15
2014-08-15,new_suspected,0,4,0,0,0,0,0,0,0,2,0,0,0,0,6
2014-08-15,new_probable,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014-08-15,new_confirmed,0,3,0,0,0,0,0,2,0,1,0,0,4,0,10
2014-08-15,cum_noncase,206,311,16,1,15,11,10,11,2,59,12,0,65,7,726
2014-08-15,cum_suspected,0,5,33,0,0,1,0,0,0,3,0,0,0,0,42
2014-08-15,cum_probable,32,0,1,0,0,1,0,1,0,1,0,0,1,0,37
2014-08-15,cum_confirmed,389,273,1,1,0,7,2,28,3,24,6,1,19,3,757
2014-08-15,death_suspected,2,1,0,0,0,0,0,1,0,0,0,0,1,0,5
2014-08-15,death_probable,32,0,0,0,0,0,0,1,0,0,0,0,1,0,34
2014-08-15,death_confirmed,162,116,0,0,0,1,0,1,0,2,3,0,2,0,287
2014-08-15,cfr,41.6,42.5,0,0,0,14.3,0,3.6,0,8.3,50,0,10.5,0,37.9
2014-08-15,etc_new_admission,4,2,,,,,,,,,,,,,
2014-08-15,etc_currently_admitted,57,47,,,,,,,,,,,,,
2014-08-15,etc_cum_admission,352,273,,,,,,,,,,,,,
2014-08-15,etc_new_deaths,5,2,,,,,,,,,,,,,
2014-08-15,etc_cum_deaths,116,162,,,,,,,,,,,,,
2014-08-15,etc_new_discharges,7,0,,,,,,,,,,,,,
2014-08-15,etc_cum_discharges,148,60,,,,,,,,,,,,,
2014-08-15,cum_contacts,1126,1446,38,13,0,192,19,483,71,258,79,26,493,36,4280
2014-08-15,cum_completed_contacts,818,810,38,0,0,26,11,7,11,69,9,26,102,0,1927
2014-08-15,contacts_followed,359,464,0,13,0,166,8,470,46,189,70,0,391,36,2212
2014-08-15,new_contacts,6,53,0,0,0,0,0,0,14,0,0,0,6,0,79
2014-08-15,contacts_healthy,355,419,0,13,0,153,8,470,46,178,70,0,389,36,2137
2014-08-15,contacts_ill,4,0,0,0,0,1,0,0,0,2,0,0,0,0,7
2014-08-15,contacts_not_seen,2,45,0,0,0,12,0,13,14,9,0,0,0,0,95
2014-08-15,new_completed_contacts,18,14,0,0,0,11,0,0,0,0,9,0,0,0,52
2014-08-15,percent_seen,99%,90%,NA,NA,NA,92%,NA,100%,100%,94%,100%,NA,99%,100%,97%
