date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-10-06,population,465048,653013,325003,341690,335471,494139,434937,557978,335574,654142,278119,168729,1040888,263619,6348350
2014-10-06,new_noncase,,,,,,,,,,,,,,,
2014-10-06,new_suspected,,,,,,,,,,,,,,,
2014-10-06,new_probable,,,,,,,,,,,,,,,
2014-10-06,new_confirmed,0,0,0,0,0,14,0,2,0,5,1,0,,,40
2014-10-06,cum_noncase,,,,,,,,,,,,,,,
2014-10-06,cum_suspected,,,,,,,,,,,,,,,294
2014-10-06,cum_probable,,,,,,,,,,,,,,,37
2014-10-06,cum_confirmed,532,431,25,21,0,308,100,348,24,117,68,1,,,2504
2014-10-06,death_suspected,,,,,,,,,,,,,,,35
2014-10-06,death_probable,,,,,,,,,,,,,,,142
2014-10-06,death_confirmed,,,,,,,,,,,,,,,703
2014-10-06,cfr,,,,,,,,,,,,,,,
2014-10-06,etc_new_admission,,,,,,,,,,,,,,,
2014-10-06,etc_currently_admitted,,,,,,,,,,,,,,,
2014-10-06,etc_cum_admission,,,,,,,,,,,,,,,
2014-10-06,etc_new_deaths,,,,,,,,,,,,,,,
2014-10-06,etc_cum_deaths,,,,,,,,,,,,,,,
2014-10-06,etc_new_discharges,,,,,,,,,,,,,,,
2014-10-06,etc_cum_discharges,,,,,,,,,,,,,,,533
2014-10-06,cum_contacts,,,,,,,,,,,,,,,
2014-10-06,cum_completed_contacts,,,,,,,,,,,,,,,
2014-10-06,contacts_followed,,,,,,,,,,,,,,,
2014-10-06,new_contacts,,,,,,,,,,,,,,,
2014-10-06,contacts_healthy,,,,,,,,,,,,,,,
2014-10-06,contacts_ill,,,,,,,,,,,,,,,
2014-10-06,contacts_not_seen,,,,,,,,,,,,,,,
2014-10-06,new_completed_contacts,,,,,,,,,,,,,,,
2014-10-06,percent_seen,,,,,,,,,,,,,,,
