date,variable,Kailahun,Kenema,Kono,Kambia,Koinadugu,Bombali,Tonkolili,Port Loko,Pujehun,Bo,Moyamba,Bonthe,Western area urban,Western area rural,National
2014-08-21,population,465048,653013,325003,341690,335471,494139,434937,557978,335574,654142,278119,168729,1040888,263619,6348350
2014-08-21,new_noncase,3,0,0,0,0,0,2,0,0,1,0,0,2,0,8
2014-08-21,new_suspected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-21,new_probable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-21,new_confirmed,1,0,0,0,0,0,6,0,0,1,0,0,0,1,9
2014-08-21,cum_noncase,220,358,16,1,17,15,12,13,2,71,13,0,75,12,825
2014-08-21,cum_suspected,14,4,33,0,0,1,0,0,0,0,0,0,0,0,52
2014-08-21,cum_probable,32,0,1,0,0,1,0,1,0,1,1,0,1,0,38
2014-08-21,cum_confirmed,411,290,1,1,0,11,8,33,4,27,8,1,22,6,823
2014-08-21,death_suspected,4,1,1,0,0,0,0,1,0,0,0,0,1,0,8
2014-08-21,death_probable,32,0,0,0,0,0,0,1,0,0,0,0,1,0,34
2014-08-21,death_confirmed,180,138,0,0,0,1,1,1,0,2,4,0,2,0,329
2014-08-21,cfr,43.8,47.6,0,0,0,9.1,0,3,0,7.4,50,0,9.1,0,40
2014-08-21,etc_new_admission,0,3,,,,,,,,,,,,,
2014-08-21,etc_currently_admitted,50,28,,,,,,,,,,,,,
2014-08-21,etc_cum_admission,361,294,,,,,,,,,,,,,
2014-08-21,etc_new_deaths,3,4,,,,,,,,,,,,,
2014-08-21,etc_cum_deaths,138,180,,,,,,,,,,,,,
2014-08-21,etc_new_discharges,8,1,,,,,,,,,,,,,
2014-08-21,etc_cum_discharges,167,69,,,,,,,,,,,,,
2014-08-21,cum_contacts,1162,1564,53,12,0,293,19,636,84,348,132,26,515,52,4896
2014-08-21,cum_completed_contacts,904,495,38,0,0,43,11,47,56,131,17,26,133,0,1901
2014-08-21,contacts_followed,284,1069,15,12,0,250,8,595,27,217,115,0,382,52,3026
2014-08-21,new_contacts,4,23,0,0,0,25,0,0,13,0,1,0,16,11,93
2014-08-21,contacts_healthy,282,437,15,0,0,247,8,595,27,213,15,0,382,52,2273
2014-08-21,contacts_ill,2,3,0,0,0,1,0,0,0,1,0,0,0,0,7
2014-08-21,contacts_not_seen,0,35,0,0,0,2,0,41,0,3,0,0,0,0,81
2014-08-21,new_completed_contacts,0,35,0,0,0,2,0,41,0,3,0,0,0,0,81
2014-08-21,percent_seen,100%,41%,100%,NA,NA,99%,100%,100%,100%,98%,100%,NA,100%,100%,75%
