Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
10/18/14,Specimens collected,,,,,,,,,,,,,,,,
10/18/14,Specimens pending for testing,,,,,,,,,,,,,,,,
10/18/14,Total specimens tested,,,,,,,,,,,,,,,,
10/18/14,Newly reported deaths,16,0,5,0,0,1,0,0,3,0,0,7,0,0,0,0
10/18/14,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
10/18/14,Total death/s in probable cases,,,,,,,,,,,,,,,,
10/18/14,Total death/s in suspected cases,,,,,,,,,,,,,,,,
10/18/14,"Total death/s in confirmed, probable, suspected cases",2694,69,182,3,41,29,2,17,464,353,9,1369,137,6,8,5
10/18/14,Case Fatality Rate (CFR) - Confirmed & Probable Cases,66.5,78,27,38,32,64,0,59,55,49,100,91,50,0,86,17
10/18/14,Newly reported contacts,84,0,0,0,0,0,0,0,0,16,0,15,53,0,0,0
10/18/14,Total contacts listed,18699,686,1307,121,399,206,56,69,756,3020,17,10947,893,31,113,78
10/18/14,Currently under follow-up,8168,470,263,71,295,142,3,7,350,1751,17,4208,488,3,66,34
10/18/14,Contacts seen,4633,0,0,0,0,0,0,0,0,0,0,4145,488,0,0,0
10/18/14,Contacts who completed 21 day follow-up,97,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0
10/18/14,Contacts lost to follow-up,62,0,0,1,0,22,0,0,0,15,0,24,0,0,0,0
10/18/14,New admissions,58,0,28,0,1,0,0,0,1,5,0,19,4,0,0,0
10/18/14,Total no. currently in Treatment Units,343,0,24,0,0,0,0,0,6,0,0,301,12,0,0,0
10/18/14,Total discharges,49,0,18,0,0,0,0,0,1,0,0,24,6,0,0,0
10/18/14,Cumulative admission/isolation,,,,,,,,,,,,,,,,
10/18/14,Newly Reported Cases in HCW,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/18/14,Cumulative cases among HCW,226,6,26,0,3,3,0,0,23,58,0,94,10,2,0,1
10/18/14,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/14,Cumulative deaths among HCW,101,5,7,0,1,0,0,0,18,27,0,34,8,1,0,0
10/18/14,New Case/s (Suspected),37,,24,,,0,0,,0,1,,,0,,,
10/18/14,New Case/s (Probable),20,,0,,,3,0,,1,5,,,4,,,
10/18/14,New case/s (confirmed),7,,6,,,0,0,,1,0,,,0,,,
10/18/14,Total suspected cases,,,,,,,,,,,,,,,,
10/18/14,Total probable cases,,,,,,,,,,,,,,,,
10/18/14,Total confirmed cases,,,,,,,,,,,,,,,,
10/18/14,Total Number of Confirmed Cases of Sierra Leonean Nationality,13,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0
10/18/14,Total Number of Confirmed Cases of Guinean Nationality,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10/18/14,Cumulative (confirmed + probable + suspects),4657,95,481,10,143,38,3,41,816,619,8,2073,279,19,10,22
