Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
09/23/2014,Specimens collected,,,,,,,,,,,,,,,,
09/23/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
09/23/2014,Total specimens tested,,,,,,,,,,,,,,,,
09/23/2014,Newly reported deaths,51,2,8,0,0,0,0,1,4,3,0,31,2,0,0,0
09/23/2014,Total death/s in confirmed cases,786,27,12,0,17,6,0,4,181,39,0,446,49,0,3,2
09/23/2014,Total death/s in probable cases,621,32,21,0,7,3,0,3,195,114,5,174,64,0,3,0
09/23/2014,Total death/s in suspected cases,412,1,60,0,6,5,2,1,38,71,3,204,13,6,2,0
09/23/2014,"Total death/s in confirmed, probable, suspected cases",1819,60,93,0,30,14,2,8,414,224,8,824,126,6,8,2
09/23/2014,Case Fatality Rate (CFR) - Confirmed & Probable Cases,,,,,,,,,,,,,,,,
09/23/2014,Newly reported contacts,282,0,4,0,0,0,0,0,34,47,0,197,0,0,0,0
09/23/2014,Total contacts listed,11911,357,748,0,251,80,0,24,626,1806,6,7194,651,19,91,58
09/23/2014,Currently under follow-up,6175,277,159,0,148,77,0,24,295,1796,6,2936,351,4,44,58
09/23/2014,Contacts seen,4135,274,159,0,148,0,0,0,295,0,0,2864,351,0,44,0
09/23/2014,Contacts who completed 21 day follow-up,229,0,65,0,0,0,0,0,11,0,0,109,0,0,44,0
09/23/2014,Contacts lost to follow-up,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
09/23/2014,New admissions,6,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0
09/23/2014,Total no. currently in Treatment Units,432,0,14,0,0,0,0,0,24,0,0,394,0,0,0,0
09/23/2014,Total discharges,14,0,2,0,0,0,0,0,4,0,0,8,0,0,0,0
09/23/2014,Cumulative admission/isolation,436,0,18,0,0,0,0,0,24,0,0,394,0,0,0,0
09/23/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/23/2014,Cumulative cases among HCW,182,6,26,0,3,3,0,0,21,42,0,73,8,0,0,0
09/23/2014,Newly Reported deaths in HCW,2,0,,0,0,0,0,0,0,0,0,0,2,0,0,0
09/23/2014,Cumulative deaths among HCW,89,5,7,0,1,0,0,0,17,20,0,33,6,0,0,0
09/23/2014,New Case/s (Suspected),48,0,10,0,0,0,0,1,0,15,0,22,0,0,0,0
09/23/2014,New Case/s (Probable),24,0,2,0,0,0,0,0,4,1,0,16,1,0,0,0
09/23/2014,New case/s (confirmed),16,0,13,0,1,0,0,0,2,0,0,0,0,0,0,0
09/23/2014,Total suspected cases,1005,7,167,1,29,6,3,3,57,251,3,430,31,9,3,5
09/23/2014,Total probable cases,1537,45,67,0,37,5,0,6,435,277,5,538,116,3,3,0
09/23/2014,Total confirmed cases,908,33,66,0,44,6,0,6,277,39,0,352,77,0,4,4
09/23/2014,Total Number of Confirmed Cases of Sierra Leonean Nationality,13,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0
09/23/2014,Total Number of Confirmed Cases of Guinean Nationality,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
