Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
10/13/14,Specimens collected,,,,,,,,,,,,,,,,
10/13/14,Specimens pending for testing,,,,,,,,,,,,,,,,
10/13/14,Total specimens tested,,,,,,,,,,,,,,,,
10/13/14,Newly reported deaths,22,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0
10/13/14,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
10/13/14,Total death/s in probable cases,,,,,,,,,,,,,,,,
10/13/14,Total death/s in suspected cases,,,,,,,,,,,,,,,,
10/13/14,"Total death/s in confirmed, probable, suspected cases",2473,69,168,2,40,24,2,17,448,268,9,1272,137,6,8,3
10/13/14,Case Fatality Rate (CFR) - Confirmed & Probable Cases,67,78,28,50,32,71,0,59,54,44,100,95,55,0,86,20
10/13/14,Newly reported contacts,169,0,0,0,0,0,0,0,0,0,0,158,0,0,0,11
10/13/14,Total contacts listed,16669,686,972,88,335,206,20,69,414,2973,17,9827,840,31,113,78
10/13/14,Currently under follow-up,7052,470,143,67,63,205,20,7,414,1720,17,3388,435,3,66,34
10/13/14,Contacts seen,6750,468,143,0,63,205,0,0,342,1720,0,3340,435,0,0,34
10/13/14,Contacts who completed 21 day follow-up,878,216,18,0,0,22,0,0,0,0,0,217,405,0,0,0
10/13/14,Contacts lost to follow-up,23,0,0,1,0,1,0,0,0,15,0,6,0,0,0,0
10/13/14,New admissions,24,0,0,0,1,0,0,0,2,0,0,18,3,0,0,0
10/13/14,Total no. currently in Treatment Units,401,15,16,0,6,0,0,0,9,0,0,345,8,0,0,2
10/13/14,Total discharges,13,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0
10/13/14,Cumulative admission/isolation,453,15,64,0,10,0,0,0,9,0,0,345,8,0,0,2
10/13/14,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/14,Cumulative cases among HCW,207,6,26,0,3,3,0,0,23,45,0,89,10,2,0,0
10/13/14,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/14,Cumulative deaths among HCW,94,5,7,0,1,0,0,0,18,20,0,34,8,1,0,0
10/13/14,New Case/s (Suspected),15,0,3,,0,0,,,0,0,,10,2,,,0
10/13/14,New Case/s (Probable),21,0,0,,1,0,,,2,3,,13,2,,,0
10/13/14,New case/s (confirmed),0,0,0,,0,0,,,0,0,,0,0,,,0
10/13/14,Total suspected cases,,,,,,,,,,,,,,,,
10/13/14,Total probable cases,,,,,,,,,,,,,,,,
10/13/14,Total confirmed cases,,,,,,,,,,,,,,,,
10/13/14,Total Number of Confirmed Cases of Sierra Leonean Nationality,13,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0
10/13/14,Total Number of Confirmed Cases of Guinean Nationality,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10/13/14,Cumulative (confirmed + probable + suspects),4254,94,444,6,138,30,3,26,810,600,8,1791,257,19,10,18
