Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
11/20/2014,Specimens collected,,,,,,,,,,,,,,,,
11/20/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/20/2014,Total specimens tested,61,,,,,,,,,,,,,,,
11/20/2014,Newly reported deaths,30,0,6,0,0,0,0,0,0,0,0,24,0,0,0,0
11/20/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/20/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/20/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/20/2014,"Total death/s in confirmed, 
 probable, suspected cases",2992,158,88,5,60,54,5,25,376,534,17,1576,50,8,25,11
11/20/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/20/2014,Newly reported contacts,306,0,14,0,0,18,0,0,0,45,0,211,0,0,0,18
11/20/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/20/2014,Currently under follow-up,6404,318,198,57,59,286,1,0,102,2013,17,3148,32,0,91,82
11/20/2014,Contacts seen,6229,226,198,31,30,286,1,0,100,2013,17,3140,32,0,91,64
11/20/2014,"Contacts who completed 21 day 
 follow-up",182,0,0,15,1,2,0,0,0,0,0,146,18,0,0,0
11/20/2014,Contacts lost to follow-up,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
11/20/2014,New admissions,11,0,6,,,,,,0,,,5,0,,,
11/20/2014,"Total no. currently in Treatment 
 Units",94,3,35,,,,,,0,,,55,1,,,
11/20/2014,Total discharges,,,,,,,,,,,,,,,,
11/20/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/20/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2014,Cumulative cases among HCW,342,18,29,0,8,7,1,0,22,69,1,172,12,2,0,1
11/20/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2014,Cumulative deaths among HCW,172,14,16,0,4,3,0,0,16,37,0,80,2,0,0,0
11/20/2014,New Case/s (Suspected),28,2,4,0,0,1,0,0,0,3,0,18,0,0,0,0
11/20/2014,New Case/s (Probable),12,1,3,0,0,1,0,0,0,0,0,7,0,0,0,0
11/20/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
11/20/2014,Total suspected cases,2683,84,173,10,39,38,8,14,167,398,15,1630,80,7,9,11
11/20/2014,Total probable cases,,,,,,,,,,,,,,,,
11/20/2014,Total confirmed cases,,,,,,,,,,,,,,,,
11/20/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/20/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/20/2014,"Cumulative confirmed, probable and suspected cases",7161,285,308,20,139,96,10,34,641,1225,21,3961,326,19,44,32
