Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
10/17/14,Specimens collected,,,,,,,,,,,,,,,,
10/17/14,Specimens pending for testing,,,,,,,,,,,,,,,,
10/17/14,Total specimens tested,,,,,,,,,,,,,,,,
10/17/14,Newly reported deaths,29,0,2,0,0,3,0,0,3,0,0,21,0,0,0,0
10/17/14,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
10/17/14,Total death/s in probable cases,,,,,,,,,,,,,,,,
10/17/14,Total death/s in suspected cases,,,,,,,,,,,,,,,,
10/17/14,"Total death/s in confirmed, probable, suspected cases",2678,69,177,3,41,28,2,17,461,353,9,1362,137,6,8,5
10/17/14,Case Fatality Rate (CFR) - Confirmed & Probable Cases,66.7,78,28,38,32,68,0,59,55,49,100,92,51,0,86,17
10/17/14,Newly reported contacts,162,0,0,0,0,0,0,0,0,10,0,152,0,0,0,0
10/17/14,Total contacts listed,18615,686,1307,121,399,206,56,69,756,3004,17,10932,840,31,113,78
10/17/14,Currently under follow-up,7894,470,263,71,295,142,3,7,350,1735,17,4003,435,3,66,34
10/17/14,Contacts seen,3941,0,0,0,0,0,0,0,0,0,0,3941,0,0,0,0
10/17/14,Contacts who completed 21 day follow-up,146,0,0,0,0,0,0,0,5,0,0,141,0,0,0,0
10/17/14,Contacts lost to follow-up,44,0,0,1,0,22,0,0,0,15,0,6,0,0,0,0
10/17/14,New admissions,60,0,0,0,0,0,1,0,1,4,0,54,0,0,0,0
10/17/14,Total no. currently in Treatment Units,329,0,18,0,0,0,0,0,6,0,0,305,0,0,0,0
10/17/14,Total discharges,28,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0
10/17/14,Cumulative admission/isolation,,,,,,,,,,,,,,,,
10/17/14,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/14,Cumulative cases among HCW,224,6,26,0,3,3,0,0,23,58,0,92,10,2,0,1
10/17/14,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/14,Cumulative deaths among HCW,101,5,7,0,1,0,0,0,18,27,0,34,8,1,0,0
10/17/14,New Case/s (Suspected),95,,2,,0,0,0,0,0,2,,91,,,,
10/17/14,New Case/s (Probable),71,,1,,0,5,0,0,1,3,,61,,,,
10/17/14,New case/s (confirmed),1,,0,,0,0,0,0,1,0,,0,,,,
10/17/14,Total suspected cases,,,,,,,,,,,,,,,,
10/17/14,Total probable cases,,,,,,,,,,,,,,,,
10/17/14,Total confirmed cases,,,,,,,,,,,,,,,,
10/17/14,Total Number of Confirmed Cases of Sierra Leonean Nationality,13,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0
10/17/14,Total Number of Confirmed Cases of Guinean Nationality,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10/17/14,Cumulative (confirmed + probable + suspects),4599,95,451,10,141,35,3,41,814,619,8,2056,275,19,10,22
