Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
10/31/2014,Specimens collected,,,,,,,,,,,,,,,,
10/31/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
10/31/2014,Total specimens tested,,,,,,,,,,,,,,,,
10/31/2014,Newly reported deaths,41,,8,1,0,1,0,0,0,2,0,29,0,,0,0
10/31/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
10/31/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
10/31/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
10/31/2014,"Total death/s in confirmed, 
 probable, suspected cases",2697,85,77,3,50,43,3,22,346,516,14,1464,44,8,12,10
10/31/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
10/31/2014,Newly reported contacts,199,,0,0,0,0,,0,0,6,0,192,0,,1,0
10/31/2014,Total contacts listed,,,,,,,,,,,,,,,,
10/31/2014,Currently under follow-up,7080,,117,0,11,188,,0,114,1786,0,4520,224,,40,80
10/31/2014,Contacts seen,6301,,0,0,11,0,,0,0,1786,0,4503,0,,1,0
10/31/2014,"Contacts who completed 21 day 
 follow-up",136,,0,0,1,0,,0,0,7,0,127,0,,1,0
10/31/2014,Contacts lost to follow-up,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
10/31/2014,New admissions,37,,0,,,,,,0,,,37,0,,,
10/31/2014,"Total no. currently in Treatment 
 Units",299,,25,,,,,,0,,,264,10,,,
10/31/2014,Total discharges,17,,0,,,,,,0,,,11,6,,,
10/31/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
10/31/2014,Newly Reported Cases in HCW,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
10/31/2014,Cumulative cases among HCW,315,11,23,0,6,5,0,0,22,68,1,164,12,2,0,1
10/31/2014,Newly Reported deaths in HCW,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
10/31/2014,Cumulative deaths among HCW,157,9,12,0,2,2,0,0,16,37,0,77,2,0,0,0
10/31/2014,New Case/s (Suspected),18,,0,0,0,0,,0,0,1,0,17,0,,0,0
10/31/2014,New Case/s (Probable),14,,0,0,0,0,,0,0,4,0,9,1,,0,0
10/31/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
10/31/2014,Total suspected cases,2447,61,150,6,39,28,2,14,168,368,13,1494,79,7,8,10
10/31/2014,Total probable cases,1627,43,33,2,68,19,0,13,151,478,2,676,133,4,2,3
10/31/2014,Total confirmed cases,73,78,4,18,27,2,3,304,312,3,1496,106,7,4,14,
10/31/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
10/31/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
10/31/2014,"Cumulative confirmed, probable and suspected cases",6525,177,261,12,125,74,4,30,623,1158,18,3666,318,18,14,27
