Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
09/25/2014,Specimens collected,,,,,,,,,,,,,,,,
09/25/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
09/25/2014,Total specimens tested,,,,,,,,,,,,,,,,
09/25/2014,Newly reported deaths,42,2,2,0,3,0,0,1,2,2,0,27,3,0,0,0
09/25/2014,Total death/s in confirmed cases,843,28,14,0,17,6,0,5,187,40,0,492,49,0,3,2
09/25/2014,Total death/s in probable cases,643,33,21,0,9,3,0,3,197,118,5,181,70,0,3,0
09/25/2014,Total death/s in suspected cases,425,3,66,0,7,5,2,1,38,72,3,206,14,6,2,0
09/25/2014,"Total death/s in confirmed, probable, suspected cases",1911,64,101,0,33,14,2,9,422,230,8,879,133,6,8,2
09/25/2014,Case Fatality Rate (CFR) - Confirmed & Probable Cases,,,,,,,,,,,,,,,,
09/25/2014,Newly reported contacts,351,0,7,0,10,0,0,7,10,26,0,102,189,0,0,0
09/25/2014,Total contacts listed,12638,549,757,0,263,80,20,38,654,1862,6,7401,840,19,91,58
09/25/2014,Currently under follow-up,6664,441,163,0,161,77,20,7,307,1752,6,3153,471,4,44,58
09/25/2014,Contacts seen,6397,440,163,0,161,0,0,0,307,1752,0,3103,471,0,0,0
09/25/2014,Contacts who completed 21 day follow-up,140,1,0,0,24,0,0,0,0,0,0,76,39,0,0,0
09/25/2014,Contacts lost to follow-up,9,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0
09/25/2014,New admissions,50,0,3,0,0,0,0,0,1,0,0,46,0,0,0,0
09/25/2014,Total no. currently in Treatment Units,437,0,15,0,0,0,0,0,18,0,0,404,0,0,0,0
09/25/2014,Total discharges,35,0,4,0,0,0,0,0,1,0,0,30,0,0,0,0
09/25/2014,Cumulative admission/isolation,448,0,26,0,0,0,0,0,18,0,0,404,0,0,0,0
09/25/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/25/2014,Cumulative cases among HCW,183,6,26,0,3,3,0,0,21,42,0,74,8,0,0,0
09/25/2014,Newly Reported deaths in HCW,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
09/25/2014,Cumulative deaths among HCW,92,5,7,0,1,0,0,0,18,20,0,33,8,0,0,0
09/25/2014,New Case/s (Suspected),17,0,3,0,0,0,0,0,0,3,0,9,2,0,0,0
09/25/2014,New Case/s (Probable),37,0,0,0,2,0,0,1,1,9,0,7,17,0,0,0
09/25/2014,New case/s (confirmed),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
09/25/2014,Total suspected cases,1057,7,178,1,31,6,3,3,57,264,3,452,33,11,3,5
09/25/2014,Total probable cases,1584,45,67,0,40,5,0,7,436,283,5,556,133,4,3,0
09/25/2014,Total confirmed cases,915,33,66,0,45,6,0,6,281,39,0,352,77,2,4,4
09/25/2014,Total Number of Confirmed Cases of Sierra Leonean Nationality,13,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0
09/25/2014,Total Number of Confirmed Cases of Guinean Nationality,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
