Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
09/26/2014,Specimens collected,,,,,,,,,,,,,,,,
09/26/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
09/26/2014,Total specimens tested,,,,,,,,,,,,,,,,
09/26/2014,Newly reported deaths,64,2,4,0,0,0,0,1,4,8,0,45,0,0,0,0
09/26/2014,Total death/s in confirmed cases,882,29,14,0,17,6,0,5,189,40,0,528,49,0,3,2
09/26/2014,Total death/s in probable cases,656,33,21,0,9,3,0,4,199,123,5,186,70,0,3,0
09/26/2014,Total death/s in suspected cases,437,4,70,0,7,5,2,1,38,75,3,210,14,6,2,0
09/26/2014,"Total death/s in confirmed, probable, suspected cases",1975,66,105,0,33,14,2,10,426,238,8,924,133,6,8,2
09/26/2014,Case Fatality Rate (CFR) - Confirmed & Probable Cases,,,,,,,,,,,,,,,,
09/26/2014,Newly reported contacts,283,0,10,0,0,0,0,0,10,126,0,137,0,0,0,0
09/26/2014,Total contacts listed,12921,549,767,0,263,80,20,38,664,1988,6,7538,840,19,91,58
09/26/2014,Currently under follow-up,6774,441,170,0,161,77,20,7,317,1784,6,3214,471,4,44,58
09/26/2014,Contacts seen,6425,440,170,0,161,0,0,0,317,1784,0,3082,471,0,0,0
09/26/2014,Contacts who completed 21 day follow-up,287,101,0,0,0,0,0,0,0,0,0,169,17,0,0,0
09/26/2014,Contacts lost to follow-up,19,2,0,0,0,0,0,0,0,14,0,3,0,0,0,0
09/26/2014,New admissions,31,0,5,0,0,0,0,0,3,0,0,23,0,0,0,0
09/26/2014,Total no. currently in Treatment Units,433,0,20,0,0,0,0,0,15,0,0,398,0,0,0,0
09/26/2014,Total discharges,20,0,4,0,0,0,0,0,2,0,0,14,0,0,0,0
09/26/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
09/26/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/26/2014,Cumulative cases among HCW,183,6,26,0,3,3,0,0,21,42,0,74,8,0,0,0
09/26/2014,Newly Reported deaths in HCW,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
09/26/2014,Cumulative deaths among HCW,92,5,7,0,1,0,0,0,18,20,0,33,8,0,0,0
09/26/2014,New Case/s (Suspected),27,0,4,0,0,0,0,0,0,9,0,14,0,0,0,0
09/26/2014,New Case/s (Probable),42,0,1,0,1,0,0,0,3,17,0,20,0,0,0,0
09/26/2014,New case/s (confirmed),2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
09/26/2014,Total suspected cases,1084,7,182,1,31,6,3,3,57,273,3,466,33,11,3,5
09/26/2014,Total probable cases,1626,45,68,0,41,5,0,7,439,300,5,576,133,4,3,0
09/26/2014,Total confirmed cases,917,33,66,0,47,6,0,6,281,39,0,352,77,2,4,4
09/26/2014,Total Number of Confirmed Cases of Sierra Leonean Nationality,13,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0
09/26/2014,Total Number of Confirmed Cases of Guinean Nationality,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
