Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
10/5/14,Specimens collected,,,,,,,,,,,,,,,,
10/5/14,Specimens pending for testing,,,,,,,,,,,,,,,,
10/5/14,Total specimens tested,,,,,,,,,,,,,,,,
10/5/14,Newly reported deaths,21,0,0,0,0,1,0,0,0,4,,16,0,0,0,0
10/5/14,Total death/s in confirmed cases,1026,30,16,0,21,6,0,5,192,41,0,661,49,0,3,2
10/5/14,Total death/s in probable cases,703,33,21,0,9,5,0,4,207,130,5,213,73,0,3,0
10/5/14,Total death/s in suspected cases,491,5,94,0,7,8,2,4,38,83,4,223,15,6,2,0
10/5/14,"Total death/s in confirmed, probable, suspected cases",2220,68,131,0,37,19,2,13,437,254,9,1097,137,6,8,2
10/5/14,Case Fatality Rate (CFR) - Confirmed & Probable Cases,,,,,,,,,,,,,,,,
10/5/14,Newly reported contacts,75,0,0,0,0,0,0,0,0,13,0,62,0,0,0,0
10/5/14,Total contacts listed,15346,638,873,0,326,180,20,38,710,2861,6,8637,840,26,113,78
10/5/14,Currently under follow-up,6957,449,217,0,225,180,20,7,333,1819,6,3114,451,7,66,63
10/5/14,Contacts seen,3376,0,217,0,0,0,0,0,0,0,0,3093,0,0,66,0
10/5/14,Contacts who completed 21 day follow-up,91,0,22,0,0,1,0,0,0,0,0,23,4,4,47,0
10/5/14,Contacts lost to follow-up,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10/5/14,New admissions,51,0,0,0,0,0,0,0,3,0,0,48,0,0,0,0
10/5/14,Total no. currently in Treatment Units,432,0,22,0,9,0,0,0,12,0,0,386,0,0,1,2
10/5/14,Total discharges,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/14,Cumulative admission/isolation,,,,,,,,,,,,,,,,
10/5/14,Newly Reported Cases in HCW,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/5/14,Cumulative cases among HCW,194,6,26,0,3,3,0,0,23,42,0,80,10,1,0,0
10/5/14,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/14,Cumulative deaths among HCW,92,5,7,0,1,0,0,0,18,20,0,33,8,0,0,0
10/5/14,New Case/s (Suspected),12,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0
10/5/14,New Case/s (Probable),16,0,0,0,0,1,0,0,3,9,0,3,0,0,0,0
10/5/14,New case/s (confirmed),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/14,Total suspected cases,1202,7,226,1,38,8,3,6,57,187,3,610,34,12,3,7
10/5/14,Total probable cases,1812,47,73,0,45,9,0,8,454,347,5,680,134,4,3,3
10/5/14,Total confirmed cases,935,33,70,0,47,6,0,6,285,39,0,358,78,3,4,6
10/5/14,Total Number of Confirmed Cases of Sierra Leonean Nationality,13,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0
10/5/14,Total Number of Confirmed Cases of Guinean Nationality,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
