Date,Variable,National,Bomi County,Bong County,Gbarpolu County,Grand Bassa,Grand Cape Mount,Grand Gedeh,Grand Kru,Lofa County,Margibi County,Maryland County,Montserrado County,Nimba County,River Gee County,RiverCess County,Sinoe County
9/30/2014,Specimens collected,,,,,,,,,,,,,,,,
9/30/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
9/30/2014,Total specimens tested,,,,,,,,,,,,,,,,
9/30/2014,Newly reported deaths,32,2,2,0,0,0,0,0,0,0,0,28,0,0,0,0
9/30/2014,Total death/s in confirmed cases,928,30,14,0,17,6,0,5,191,41,0,570,49,0,3,2
9/30/2014,Total death/s in probable cases,675,33,21,0,9,3,0,4,202,125,5,198,72,0,3,0
9/30/2014,Total death/s in suspected cases,455,5,79,0,7,5,2,2,38,79,3,213,14,6,2,0
9/30/2014,"Total death/s in confirmed, probable, suspected cases",2058,68,114,0,33,14,2,11,431,245,8,981,135,6,8,2
9/30/2014,Case Fatality Rate (CFR) - Confirmed & Probable Cases,,,,,,,,,,,,,,,,
9/30/2014,Newly reported contacts,294,0,11,0,54,0,0,0,0,0,0,229,0,0,0,0
9/30/2014,Total contacts listed,13597,542,840,0,317,80,20,38,699,2035,6,8007,840,19,91,63
9/30/2014,Currently under follow-up,6886,441,233,0,215,77,20,7,325,1805,6,3195,451,4,44,63
9/30/2014,Contacts seen,4027,440,233,0,215,0,0,0,0,0,0,3139,0,0,0,0
9/30/2014,Contacts who completed 21 day follow-up,258,101,20,0,0,0,0,0,0,0,0,137,0,0,0,0
9/30/2014,Contacts lost to follow-up,19,2,0,0,0,0,0,0,0,14,0,3,0,0,0,0
9/30/2014,New admissions,52,0,0,0,1,0,0,0,0,0,0,51,0,0,0,1
9/30/2014,Total no. currently in Treatment Units,481,10,20,0,9,0,0,0,0,0,0,440,0,0,0,2
9/30/2014,Total discharges,36,7,10,0,0,0,0,0,0,0,0,19,0,0,0,0
9/30/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
9/30/2014,Newly Reported Cases in HCW,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9/30/2014,Cumulative cases among HCW,186,6,26,0,3,3,0,0,22,42,0,75,9,0,0,0
9/30/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2014,Cumulative deaths among HCW,92,5,7,0,1,0,0,0,18,20,0,33,8,0,0,0
9/30/2014,New Case/s (Suspected),33,0,7,0,3,0,0,0,0,0,0,23,0,0,0,0
9/30/2014,New Case/s (Probable),14,2,0,0,1,0,0,0,0,0,0,10,0,0,0,1
9/30/2014,New case/s (confirmed),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2014,Total suspected cases,1190,7,201,1,34,6,3,4,57,282,3,537,34,12,3,6
9/30/2014,Total probable cases,1711,47,68,0,42,5,0,8,449,316,5,630,133,4,3,1
9/30/2014,Total confirmed cases,925,33,67,0,47,6,0,6,284,39,0,356,77,2,4,4
9/30/2014,Total Number of Confirmed Cases of Sierra Leonean Nationality,13,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0
9/30/2014,Total Number of Confirmed Cases of Guinean Nationality,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
